osm_type;osm_id;name;amenity;city;district;street;house_number;address;phone;email;website;telegram;vk;instagram;opening_hours;cuisine;capacity;description;latitude;longitude;osm_updated_at;yandex_maps_url;osm_url
node;12915702335;Гастропятница;restaurant;;;;;;;;https://gastropyatnica.ru;;;;;;;;56.0834224;36.9101773;;https://yandex.ru/maps/?text=%D0%93%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BF%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%B0;https://www.openstreetmap.org/node/12915702335
node;11951777269;Гвардеец;restaurant;;;;;;;;;;;;;;;;55.5649032;36.714939;;https://yandex.ru/maps/?text=%D0%93%D0%B2%D0%B0%D1%80%D0%B4%D0%B5%D0%B5%D1%86;https://www.openstreetmap.org/node/11951777269
node;6369956585;Гемри&Эли;restaurant;;;;;;;;https://gemrieli.ru/;;;;;georgian;;;55.9376072;37.3224259;;https://yandex.ru/maps/?text=%D0%93%D0%B5%D0%BC%D1%80%D0%B8%26%D0%AD%D0%BB%D0%B8;https://www.openstreetmap.org/node/6369956585
node;3650193156;Гоголь;bar;;;;;;;;;;;;"Mo 11:00-22:00; Tu 11:00-24:00; We-Sa 00:00-02:00,11:00-24:00; Su 00:00-02:00,11:00-22:00";;;;55.0999209;38.7540263;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D0%B3%D0%BE%D0%BB%D1%8C;https://www.openstreetmap.org/node/3650193156
node;954996604;Голицын;restaurant;;;;;;;;;;;;Mo-Su 12:00-00:00;;;;55.4414431;37.4934111;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D0%BB%D0%B8%D1%86%D1%8B%D0%BD;https://www.openstreetmap.org/node/954996604
node;2529665449;Голицын-клуб;restaurant;;;;;;+7 495 9922970;hotel@golicynclub.ru;http://xn--90adpidcmf4c0a9c.xn--p1ai/kontakty.html;;;;;;;;55.5987999;36.9595927;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D0%BB%D0%B8%D1%86%D1%8B%D0%BD-%D0%BA%D0%BB%D1%83%D0%B1;https://www.openstreetmap.org/node/2529665449
node;1617381533;Город;restaurant;;;;;;;;;;;;;;;;55.5768719;38.2395354;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D1%80%D0%BE%D0%B4;https://www.openstreetmap.org/node/1617381533
node;1354080384;Горпивторг;pub;;;;;;;;;;;;;;;Магазин;55.7489765;38.0272748;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D1%80%D0%BF%D0%B8%D0%B2%D1%82%D0%BE%D1%80%D0%B3;https://www.openstreetmap.org/node/1354080384
node;13715103179;Горыныч;restaurant;;;Автодорога Балтия 26-й километр;7А;Автодорога Балтия 26-й километр, 7А;+7 495 187 83 38;;https://nr.gorynich.com;;;;Mo-Su 10:00-00:00;;;;55.7835157;37.2391852;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D1%80%D1%8B%D0%BD%D1%8B%D1%87%2C%20%D0%90%D0%B2%D1%82%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%91%D0%B0%D0%BB%D1%82%D0%B8%D1%8F%2026-%D0%B9%20%D0%BA%D0%B8%D0%BB%D0%BE%D0%BC%D0%B5%D1%82%D1%80%2C%207%D0%90;https://www.openstreetmap.org/node/13715103179
node;1349030626;Горьковская Застава;restaurant;;;;;;;;;;;;;;;;55.7929254;37.8949937;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D0%97%D0%B0%D1%81%D1%82%D0%B0%D0%B2%D0%B0;https://www.openstreetmap.org/node/1349030626
node;5820898191;Горячая еда;restaurant;;;;;;;;;;;;;;;;55.4403477;38.217608;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D1%80%D1%8F%D1%87%D0%B0%D1%8F%20%D0%B5%D0%B4%D0%B0;https://www.openstreetmap.org/node/5820898191
way;118821618;Гостевая изба;restaurant;;;проспект Красной Армии;133Б;проспект Красной Армии, 133Б;;;;;;;;;;;56.3122834;38.1328893;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D1%81%D1%82%D0%B5%D0%B2%D0%B0%D1%8F%20%D0%B8%D0%B7%D0%B1%D0%B0%2C%20%D0%BF%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D0%BA%D1%82%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B9%20%D0%90%D1%80%D0%BC%D0%B8%D0%B8%2C%20133%D0%91;https://www.openstreetmap.org/way/118821618
node;7246099701;Гостеев;restaurant;;;;;;;;;;;;;;;;55.8437956;38.0939814;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D1%81%D1%82%D0%B5%D0%B5%D0%B2;https://www.openstreetmap.org/node/7246099701
node;1467928972;"Гостиный двор ""Зуевский""";restaurant;;;;;;;;;;;;;;;;55.8055957;38.9670348;;https://yandex.ru/maps/?text=%D0%93%D0%BE%D1%81%D1%82%D0%B8%D0%BD%D1%8B%D0%B9%20%D0%B4%D0%B2%D0%BE%D1%80%20%22%D0%97%D1%83%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%22;https://www.openstreetmap.org/node/1467928972
node;4113775913;Град Южный;restaurant;;;;;;+7 495 5329006;;http://www.gradyug.ru;;;;Mo-Su 12:00-24:00;;;;55.809206;37.3248007;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B0%D0%B4%20%D0%AE%D0%B6%D0%BD%D1%8B%D0%B9;https://www.openstreetmap.org/node/4113775913
node;4623316391;Градец;restaurant;;;;;;;;;;;;;;;;55.9336682;37.9795276;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B0%D0%B4%D0%B5%D1%86;https://www.openstreetmap.org/node/4623316391
node;2210115536;Гран-При;restaurant;;;;;;;;;;;;;;;;55.79619;37.2961953;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B0%D0%BD-%D0%9F%D1%80%D0%B8;https://www.openstreetmap.org/node/2210115536
node;2397109207;Гранатовый сад;restaurant;;;;;;;;;;;;;;;;56.3520949;37.519987;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B0%D0%BD%D0%B0%D1%82%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%81%D0%B0%D0%B4;https://www.openstreetmap.org/node/2397109207
way;183183208;Гранатовый сад;restaurant;;;улица Губайлово;53Б;улица Губайлово, 53Б;+7 499 3432552;;http://гранатовыйсад.рф;;;;Mo-Su 12:00-03:00;kebab;;;55.8283714;37.3079844;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B0%D0%BD%D0%B0%D1%82%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%81%D0%B0%D0%B4%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D1%83%D0%B1%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BE%2C%2053%D0%91;https://www.openstreetmap.org/way/183183208
node;7091558885;Гранд Урюк;restaurant;;;;;;;;;;;;;;;;55.9060312;37.7387793;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B0%D0%BD%D0%B4%20%D0%A3%D1%80%D1%8E%D0%BA;https://www.openstreetmap.org/node/7091558885
node;12153578485;Гранд Холл;restaurant;;;;;;;;;;;;;;;;55.2480237;37.4946173;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B0%D0%BD%D0%B4%20%D0%A5%D0%BE%D0%BB%D0%BB;https://www.openstreetmap.org/node/12153578485
way;1094315983;Грибоедов;restaurant;;;;;;;;;;;;;;;;56.6053982;37.5229942;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B8%D0%B1%D0%BE%D0%B5%D0%B4%D0%BE%D0%B2;https://www.openstreetmap.org/way/1094315983
way;1021747645;Гриль бар;bar;;;;;;;;;;;;;;;;56.253778;36.8878019;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B8%D0%BB%D1%8C%20%D0%B1%D0%B0%D1%80;https://www.openstreetmap.org/way/1021747645
node;573384241;Гриль Хаус;restaurant;;;Каширское шоссе;34;Каширское шоссе, 34;+7 495 2560956;;http://www.grille-house.ru;;;;"Mo-Th 10:00-23:00; Fr-Sa 10:00-01:00; Su 10:00-23:00";steak_house;;;55.4406925;37.7656276;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B8%D0%BB%D1%8C%20%D0%A5%D0%B0%D1%83%D1%81%2C%20%D0%9A%D0%B0%D1%88%D0%B8%D1%80%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%2034;https://www.openstreetmap.org/node/573384241
node;8529649200;Гриль Хаус;restaurant;;;;;;;;;;;;;;;;55.5547664;37.7098317;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B8%D0%BB%D1%8C%20%D0%A5%D0%B0%D1%83%D1%81;https://www.openstreetmap.org/node/8529649200
node;10786953809;Гриль Хаус;restaurant;;;;;;;;https://gorakrasnaya.ru/restaurant;;;;;;;;55.9439047;37.8127232;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B8%D0%BB%D1%8C%20%D0%A5%D0%B0%D1%83%D1%81;https://www.openstreetmap.org/node/10786953809
node;11954769060;Гриль Хаус;restaurant;;;;;;+7 991 8788823;;https://grille-house.com;;;;"Mo-Fr 08:00-22:00; Sa,Su 11:00-22:00";;;;56.0438412;37.9771614;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B8%D0%BB%D1%8C%20%D0%A5%D0%B0%D1%83%D1%81;https://www.openstreetmap.org/node/11954769060
way;602157001;Гриль'яж;restaurant;;;;;;;;;;;;;;;;56.0492655;36.8307651;;https://yandex.ru/maps/?text=%D0%93%D1%80%D0%B8%D0%BB%D1%8C'%D1%8F%D0%B6;https://www.openstreetmap.org/way/602157001
node;4736021121;Грузинские каникулы;restaurant;;;;;;+7 903 5348728;;;;;;Mo-Su 11:00-24:00;georgian;;;55.8153276;37.368388;;https://yandex.ru/maps/?text=%D0%93%D1%80%D1%83%D0%B7%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BA%D0%B0%D0%BD%D0%B8%D0%BA%D1%83%D0%BB%D1%8B;https://www.openstreetmap.org/node/4736021121
node;12066650937;Грузинский дом;restaurant;;;;;;+7 934 0009494;;;;;;;georgian;;;55.8402413;37.2522917;;https://yandex.ru/maps/?text=%D0%93%D1%80%D1%83%D0%B7%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B4%D0%BE%D0%BC;https://www.openstreetmap.org/node/12066650937
node;3608436270;Гурман;restaurant;;;;;;;;;;;;;;;;54.8538788;38.5582064;;https://yandex.ru/maps/?text=%D0%93%D1%83%D1%80%D0%BC%D0%B0%D0%BD;https://www.openstreetmap.org/node/3608436270
node;11104306297;Дантес;bar;;;;;;;;;;;;"Mo-Th 16:00-03:00; Fr 16:00-05:00; Sa 13:00-05:00; Su 13:00-03:00";;;;55.8872245;37.4469351;;https://yandex.ru/maps/?text=%D0%94%D0%B0%D0%BD%D1%82%D0%B5%D1%81;https://www.openstreetmap.org/node/11104306297
node;11688316448;Дастархан;restaurant;;;;;;"+7 926 0968080;+7 903 3632712";vhalipova@mail.ru;https://chaihanadastarhan.ru;;https://vk.com/chaihanadastarhan;;"Su-Th 12:00-23:00;Fr-Sa 12:00-00:00";;;;56.0129006;37.8671451;;https://yandex.ru/maps/?text=%D0%94%D0%B0%D1%81%D1%82%D0%B0%D1%80%D1%85%D0%B0%D0%BD;https://www.openstreetmap.org/node/11688316448
node;9961509630;Дача № 7;restaurant;;;;;;+7 999 354-99-84;;http://dacha7rest.ru/;;;;"Mo-Fr 11:00-19:00; Sa-Su 11:00-20:00";;;;55.7851451;37.287941;;https://yandex.ru/maps/?text=%D0%94%D0%B0%D1%87%D0%B0%20%E2%84%96%207;https://www.openstreetmap.org/node/9961509630
node;1330393815;Дачная жизнь;restaurant;;;проспект Красной Армии;134 с2;проспект Красной Армии, 134 с2;;;;;;;;;;;56.3093026;38.1339471;;https://yandex.ru/maps/?text=%D0%94%D0%B0%D1%87%D0%BD%D0%B0%D1%8F%20%D0%B6%D0%B8%D0%B7%D0%BD%D1%8C%2C%20%D0%BF%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D0%BA%D1%82%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B9%20%D0%90%D1%80%D0%BC%D0%B8%D0%B8%2C%20134%20%D1%812;https://www.openstreetmap.org/node/1330393815
node;6735238772;Дедова корчма;restaurant;;;Рузский район, посёлок Брикет;;Рузский район, посёлок Брикет;+7 926 4030340;;dedovakorchma.ru;;;;Mo-Su 10:00-22:00;;;Ресторан с зоопарком;55.916905;36.4380089;;https://yandex.ru/maps/?text=%D0%94%D0%B5%D0%B4%D0%BE%D0%B2%D0%B0%20%D0%BA%D0%BE%D1%80%D1%87%D0%BC%D0%B0%2C%20%D0%A0%D1%83%D0%B7%D1%81%D0%BA%D0%B8%D0%B9%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%2C%20%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA%20%D0%91%D1%80%D0%B8%D0%BA%D0%B5%D1%82;https://www.openstreetmap.org/node/6735238772
node;1528671969;Дело вкуса;restaurant;;;;;;;;;;;;Mo-Fr 08:00-16:00;;;;55.0956142;38.7667373;;https://yandex.ru/maps/?text=%D0%94%D0%B5%D0%BB%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81%D0%B0;https://www.openstreetmap.org/node/1528671969
node;2838506573;Деловая колбаса;restaurant;;;;;;+7 495 7752779;;http://www.kolbas.algocafe.ru;;;;;;;;55.809059;37.3387923;;https://yandex.ru/maps/?text=%D0%94%D0%B5%D0%BB%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BA%D0%BE%D0%BB%D0%B1%D0%B0%D1%81%D0%B0;https://www.openstreetmap.org/node/2838506573
node;12291441085;Десяточка;restaurant;;;;;;+7 498 696-20-11;;;;;;12:00-24:00;;;;55.6790558;37.2754202;;https://yandex.ru/maps/?text=%D0%94%D0%B5%D1%81%D1%8F%D1%82%D0%BE%D1%87%D0%BA%D0%B0;https://www.openstreetmap.org/node/12291441085
way;1143752568;Джамбу;restaurant;;;;;;+7 915 259-05-55;jambu_restoran@bk.ru;https://джамбу.рф/;;;;Mo-Su 10:00-22:00;"regional;sandwich;burger";;;55.042963;37.4015382;;https://yandex.ru/maps/?text=%D0%94%D0%B6%D0%B0%D0%BC%D0%B1%D1%83;https://www.openstreetmap.org/way/1143752568
node;623726172;ДжанГо;restaurant;;;;;;+7 495 6455590;;http://django-istra.com;;;;;chinese;;;55.9419849;36.8399436;;https://yandex.ru/maps/?text=%D0%94%D0%B6%D0%B0%D0%BD%D0%93%D0%BE;https://www.openstreetmap.org/node/623726172
node;5597979822;Джано;restaurant;;;;;;;;;;;;Mo-Su 12:00-00:00;georgian;;;55.591134;37.0339119;;https://yandex.ru/maps/?text=%D0%94%D0%B6%D0%B0%D0%BD%D0%BE;https://www.openstreetmap.org/node/5597979822
node;10264925032;Джигит.ру;dance_venue;;;;;;+7 (499) 283 83 57;;https://moscow-djigit.ru;;;;Mo-Su 09:00-22:00;;;;55.9248634;37.719942;;https://yandex.ru/maps/?text=%D0%94%D0%B6%D0%B8%D0%B3%D0%B8%D1%82.%D1%80%D1%83;https://www.openstreetmap.org/node/10264925032
node;10265025759;Джигит.ру;dance_venue;;;;;;+7 (499) 283 83 57;;https://moscow-djigit.ru;;;;Mo-Su 09:00-22:00;;;;55.7529315;37.8745352;;https://yandex.ru/maps/?text=%D0%94%D0%B6%D0%B8%D0%B3%D0%B8%D1%82.%D1%80%D1%83;https://www.openstreetmap.org/node/10265025759
node;1229121717;Диверсия;bar;;;;;;+7 4984829846;;;;;;"Mo-Fr 00:00-02:00,12:00-24:00; Sa,Su 00:00-05:00,12:00-24:00";;;;55.6067068;38.0988284;;https://yandex.ru/maps/?text=%D0%94%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%8F;https://www.openstreetmap.org/node/1229121717
node;8959034498;Дикая утка;bar;;;;;;;;;;;;;;;;55.5483346;37.861243;;https://yandex.ru/maps/?text=%D0%94%D0%B8%D0%BA%D0%B0%D1%8F%20%D1%83%D1%82%D0%BA%D0%B0;https://www.openstreetmap.org/node/8959034498
node;7982155024;Диско клуб;nightclub;;;;;;;;;;;;;;;;54.9974459;38.1390005;;https://yandex.ru/maps/?text=%D0%94%D0%B8%D1%81%D0%BA%D0%BE%20%D0%BA%D0%BB%D1%83%D0%B1;https://www.openstreetmap.org/node/7982155024
node;4300418366;Диско-бар;bar;;;;;;;;;;;;;;;;54.8440142;38.2554947;;https://yandex.ru/maps/?text=%D0%94%D0%B8%D1%81%D0%BA%D0%BE-%D0%B1%D0%B0%D1%80;https://www.openstreetmap.org/node/4300418366
node;2953059774;Дичь;restaurant;;;;;;+7 495 6301440;;http://ohota-dich.ru;;;;;;;;55.7607392;37.24241;;https://yandex.ru/maps/?text=%D0%94%D0%B8%D1%87%D1%8C;https://www.openstreetmap.org/node/2953059774
node;11078243230;Дичь;restaurant;;;;;;;;;;;;;;;;55.739246;38.0013447;;https://yandex.ru/maps/?text=%D0%94%D0%B8%D1%87%D1%8C;https://www.openstreetmap.org/node/11078243230
node;10856176106;Дом;restaurant;;;;;;;;;;;;;;;;55.1028942;38.7542826;;https://yandex.ru/maps/?text=%D0%94%D0%BE%D0%BC;https://www.openstreetmap.org/node/10856176106
node;5782533153;Дон Давид;restaurant;;;;;;;;;;;;;;;;55.9645213;37.5215616;;https://yandex.ru/maps/?text=%D0%94%D0%BE%D0%BD%20%D0%94%D0%B0%D0%B2%D0%B8%D0%B4;https://www.openstreetmap.org/node/5782533153
node;4836328123;Дорожный капитан;bar;;;Советская улица;41;Советская улица, 41;;;;;;;;;;;55.7224026;38.9568912;;https://yandex.ru/maps/?text=%D0%94%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%BA%D0%B0%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%2C%20%D0%A1%D0%BE%D0%B2%D0%B5%D1%82%D1%81%D0%BA%D0%B0%D1%8F%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C%2041;https://www.openstreetmap.org/node/4836328123
node;4172997092;Дубрава;bar;;;;;;;;;;;;;;;;56.0790677;38.5044425;;https://yandex.ru/maps/?text=%D0%94%D1%83%D0%B1%D1%80%D0%B0%D0%B2%D0%B0;https://www.openstreetmap.org/node/4172997092
node;7214618064;Дуплет;bar;;;;;;+7 925 3751717;;http://www.duplet.club;;;;"Mo-Fr 12:00-24:00; Sa-Su 00:00-02:00,12:00-24:00";;;;56.7292187;37.1590193;;https://yandex.ru/maps/?text=%D0%94%D1%83%D0%BF%D0%BB%D0%B5%D1%82;https://www.openstreetmap.org/node/7214618064
way;77501760;"ДЦ ""Олимп""";bar;;;улица Победы;11;улица Победы, 11;;;;;;;;;;;56.3173531;36.7453393;;https://yandex.ru/maps/?text=%D0%94%D0%A6%20%22%D0%9E%D0%BB%D0%B8%D0%BC%D0%BF%22%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9F%D0%BE%D0%B1%D0%B5%D0%B4%D1%8B%2C%2011;https://www.openstreetmap.org/way/77501760
node;12310427801;Дымок&Солодок;bar;;;;;;;;;;;;;;;;55.358073;37.5210047;;https://yandex.ru/maps/?text=%D0%94%D1%8B%D0%BC%D0%BE%D0%BA%26%D0%A1%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D0%BA;https://www.openstreetmap.org/node/12310427801
node;2772905049;Дюшес;restaurant;;;;;;;;https://www.dushes-cafe.ru/;;;;;international;;;55.6765457;37.8898679;;https://yandex.ru/maps/?text=%D0%94%D1%8E%D1%88%D0%B5%D1%81;https://www.openstreetmap.org/node/2772905049
node;9214371658;Дюшес;restaurant;;;;;;+7 499 4443607;;https://dushes-cafe.ru;;;https://www.instagram.com/dushes_restaurant/;"Mo-Fr 12:00-24:00; Sa,Su 00:00-02:00,12:00-24:00";azerbaijan;;;55.8195395;37.3368162;;https://yandex.ru/maps/?text=%D0%94%D1%8E%D1%88%D0%B5%D1%81;https://www.openstreetmap.org/node/9214371658
node;8019470178;Дядя Пицца;restaurant;;;;;;;;;;;;;pizza;;;55.7757038;37.0401518;;https://yandex.ru/maps/?text=%D0%94%D1%8F%D0%B4%D1%8F%20%D0%9F%D0%B8%D1%86%D1%86%D0%B0;https://www.openstreetmap.org/node/8019470178
node;1467938419;Европа-спорт;restaurant;;;;;;;;;;;;;;;;55.8075232;38.9629844;;https://yandex.ru/maps/?text=%D0%95%D0%B2%D1%80%D0%BE%D0%BF%D0%B0-%D1%81%D0%BF%D0%BE%D1%80%D1%82;https://www.openstreetmap.org/node/1467938419
node;7545997271;Егорьевский очаг;restaurant;;;;;;;;;;;;;;;;55.3710548;38.9215633;;https://yandex.ru/maps/?text=%D0%95%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BE%D1%87%D0%B0%D0%B3;https://www.openstreetmap.org/node/7545997271
node;12503784577;Ем Том Ям;restaurant;;;;;;;;;;;;;;;;55.9107616;37.396784;;https://yandex.ru/maps/?text=%D0%95%D0%BC%20%D0%A2%D0%BE%D0%BC%20%D0%AF%D0%BC;https://www.openstreetmap.org/node/12503784577
node;4382256396;Ермак;bar;;;;;;;;;;;;;;;;55.0797172;38.7631495;;https://yandex.ru/maps/?text=%D0%95%D1%80%D0%BC%D0%B0%D0%BA;https://www.openstreetmap.org/node/4382256396
node;647378285;Ершово;restaurant;;;;;;;;;;;;;;;;55.7638466;36.8704995;;https://yandex.ru/maps/?text=%D0%95%D1%80%D1%88%D0%BE%D0%B2%D0%BE;https://www.openstreetmap.org/node/647378285
node;13511938073;Жан-Иван;restaurant;;;;;;;;https://jan-ivan.ru/;;;;;;;;55.7259252;36.8362812;;https://yandex.ru/maps/?text=%D0%96%D0%B0%D0%BD-%D0%98%D0%B2%D0%B0%D0%BD;https://www.openstreetmap.org/node/13511938073
node;4561251589;Жар;restaurant;;;Санаторная улица;7;Санаторная улица, 7;;;https://jar.rest/;;;;;russian;;;55.8854887;38.4697246;;https://yandex.ru/maps/?text=%D0%96%D0%B0%D1%80%2C%20%D0%A1%D0%B0%D0%BD%D0%B0%D1%82%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C%207;https://www.openstreetmap.org/node/4561251589
node;5814465253;Жар;restaurant;;;;;;;;;;;;;;;;55.9179679;37.7249264;;https://yandex.ru/maps/?text=%D0%96%D0%B0%D1%80;https://www.openstreetmap.org/node/5814465253
node;10763573012;Жара;restaurant;;;;;;;;;;;;;;;;55.9959157;37.8670193;;https://yandex.ru/maps/?text=%D0%96%D0%B0%D1%80%D0%B0;https://www.openstreetmap.org/node/10763573012
node;835305629;Жасмин;restaurant;;;;;;;;;;;;;;;;55.8359402;37.9650908;;https://yandex.ru/maps/?text=%D0%96%D0%B0%D1%81%D0%BC%D0%B8%D0%BD;https://www.openstreetmap.org/node/835305629
node;11745336683;Жеглов;bar;;;;;;;;;;;;;;;;55.9447015;37.3357809;;https://yandex.ru/maps/?text=%D0%96%D0%B5%D0%B3%D0%BB%D0%BE%D0%B2;https://www.openstreetmap.org/node/11745336683
node;13050094515;Жемчужина;bar;;;;;;;;;;;;;;;;54.9626722;37.4548069;;https://yandex.ru/maps/?text=%D0%96%D0%B5%D0%BC%D1%87%D1%83%D0%B6%D0%B8%D0%BD%D0%B0;https://www.openstreetmap.org/node/13050094515
way;123906575;Жемчужина;restaurant;;;;;;;;;;;;;;;;55.4245724;38.2830692;;https://yandex.ru/maps/?text=%D0%96%D0%B5%D0%BC%D1%87%D1%83%D0%B6%D0%B8%D0%BD%D0%B0;https://www.openstreetmap.org/way/123906575
node;566563649;Живое пиво;pub;;;;;;;;;;;;;;;;55.744361;38.0204036;;https://yandex.ru/maps/?text=%D0%96%D0%B8%D0%B2%D0%BE%D0%B5%20%D0%BF%D0%B8%D0%B2%D0%BE;https://www.openstreetmap.org/node/566563649
node;3144084660;Живое пиво;pub;;;;;;;;;;;;;;;;55.5469189;38.2488579;;https://yandex.ru/maps/?text=%D0%96%D0%B8%D0%B2%D0%BE%D0%B5%20%D0%BF%D0%B8%D0%B2%D0%BE;https://www.openstreetmap.org/node/3144084660
node;5554700224;Жигули;pub;;;;;;;;;;;;;;;;55.8070138;38.0803758;;https://yandex.ru/maps/?text=%D0%96%D0%B8%D0%B3%D1%83%D0%BB%D0%B8;https://www.openstreetmap.org/node/5554700224
node;2470067074;Житнёв;bar;;;;;;;;;;;;"Mo-Fr 11:00-23:00; Sa-Su 10:00-23:00";;;Пивнуха обыкновенная с телеком;55.3825082;37.5387062;;https://yandex.ru/maps/?text=%D0%96%D0%B8%D1%82%D0%BD%D1%91%D0%B2;https://www.openstreetmap.org/node/2470067074
node;3364241762;Житнёв;bar;;;;;;;;http://zhitnev.ru;;;;11:00-23:00;;;;55.3754209;37.5396019;;https://yandex.ru/maps/?text=%D0%96%D0%B8%D1%82%D0%BD%D1%91%D0%B2;https://www.openstreetmap.org/node/3364241762
node;4359225715;Жить хорошо;pub;;;Грузовая улица;20А;Грузовая улица, 20А;;;;;;;;;;;54.8287669;37.631136;;https://yandex.ru/maps/?text=%D0%96%D0%B8%D1%82%D1%8C%20%D1%85%D0%BE%D1%80%D0%BE%D1%88%D0%BE%2C%20%D0%93%D1%80%D1%83%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C%2020%D0%90;https://www.openstreetmap.org/node/4359225715
node;3896118186;За Пивом;restaurant;;;;;;;;http://www.za-pivom.ru/;;;;;german;;;55.4327848;37.5499619;;https://yandex.ru/maps/?text=%D0%97%D0%B0%20%D0%9F%D0%B8%D0%B2%D0%BE%D0%BC;https://www.openstreetmap.org/node/3896118186
node;3138188997;Загородный;restaurant;;;;;;+7 495 9955907;;;;;;;;;;55.9665217;38.081831;;https://yandex.ru/maps/?text=%D0%97%D0%B0%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9;https://www.openstreetmap.org/node/3138188997
node;1256497557;Загородный Очаг;restaurant;;;;;;;;;;;;;;;;55.6840087;37.2746168;;https://yandex.ru/maps/?text=%D0%97%D0%B0%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%20%D0%9E%D1%87%D0%B0%D0%B3;https://www.openstreetmap.org/node/1256497557
node;5976436322;Зал торжеств;restaurant;;;;;;;;;;;;;;;;55.2793009;38.1586669;;https://yandex.ru/maps/?text=%D0%97%D0%B0%D0%BB%20%D1%82%D0%BE%D1%80%D0%B6%D0%B5%D1%81%D1%82%D0%B2;https://www.openstreetmap.org/node/5976436322
node;734905513;Замок Развлечений;restaurant;;;;;;;;;;;;;;;;56.3548223;37.5286782;;https://yandex.ru/maps/?text=%D0%97%D0%B0%D0%BC%D0%BE%D0%BA%20%D0%A0%D0%B0%D0%B7%D0%B2%D0%BB%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D0%B9;https://www.openstreetmap.org/node/734905513
node;734963863;Замок Развлечений;nightclub;;;;;;;;;;;;;;;;56.3549405;37.5289167;;https://yandex.ru/maps/?text=%D0%97%D0%B0%D0%BC%D0%BE%D0%BA%20%D0%A0%D0%B0%D0%B7%D0%B2%D0%BB%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D0%B9;https://www.openstreetmap.org/node/734963863
